      2.045e+06          17.9553
      2.086e+06          17.8651
      2.127e+06          17.7748
       2.17e+06          17.6846
      2.213e+06          17.5843
      2.258e+06           17.484
      2.303e+06          17.3838
      2.349e+06          17.2836
      2.396e+06          17.1733
      2.444e+06          17.0731
      2.492e+06          16.9629
      2.542e+06          16.8527
      2.593e+06          16.7325
      2.645e+06          16.6222
      2.698e+06           16.502
      2.752e+06          16.3818
      2.807e+06          16.2616
      2.863e+06          16.1414
       2.92e+06          16.0212
      2.979e+06           15.901
      3.038e+06          15.7708
      3.099e+06          15.6407
      3.161e+06          15.5205
      3.224e+06          15.3903
      3.289e+06          15.2601
      3.355e+06          15.1199
      3.422e+06          14.9898
       3.49e+06          14.8596
       3.56e+06          14.7194
      3.631e+06          14.5793
      3.704e+06          14.4491
      3.778e+06           14.309
      3.853e+06          14.1688
       3.93e+06          14.0286
      4.009e+06          13.8885
      4.089e+06          13.7484
      4.171e+06          13.6082
      4.254e+06          13.4581
      4.339e+06          13.3179
      4.426e+06          13.1778
      4.515e+06          13.0277
      4.605e+06          12.8875
      4.697e+06          12.7474
      4.791e+06          12.5973
      4.887e+06          12.4571
      4.985e+06           12.307
      5.084e+06          12.1669
      5.186e+06          12.0168
       5.29e+06          11.8767
      5.396e+06          11.7365
      5.503e+06          11.5864
      5.614e+06          11.4463
      5.726e+06          11.3062
       5.84e+06          11.1561
      5.957e+06           11.016
      6.076e+06          10.8759
      6.198e+06          10.7358
      6.322e+06          10.5957
      6.448e+06          10.4556
      6.577e+06          10.3155
      6.709e+06          10.1854
      6.843e+06          10.0453
       6.98e+06           9.9102
      7.119e+06          9.77611
      7.262e+06          9.64203
      7.407e+06          9.50994
      7.555e+06          9.37785
      7.706e+06          9.24777
       7.86e+06          9.11768
      8.018e+06           8.9896
      8.178e+06          8.86252
      8.341e+06          8.73644
      8.508e+06          8.61136
      8.678e+06          8.48829
      8.852e+06          8.36621
      9.029e+06          8.24514
       9.21e+06          8.12507
      9.394e+06            8.006
      9.582e+06          7.88893
      9.773e+06          7.77286
      9.969e+06          7.65779
      1.017e+07          7.54472
      1.037e+07          7.43166
      1.058e+07          7.32159
      1.079e+07          7.21153
      1.101e+07          7.10347
      1.123e+07          6.99641
      1.145e+07          6.89035
      1.168e+07          6.78529
      1.191e+07          6.68223
      1.215e+07          6.58017
      1.239e+07          6.47912
      1.264e+07          6.38007
       1.29e+07          6.28201
      1.315e+07          6.18496
      1.342e+07          6.08891
      1.369e+07          5.99486
      1.396e+07          5.90181
      1.424e+07          5.84876
      1.452e+07          5.81071
      1.481e+07          5.77166
      1.511e+07          5.73161
      1.541e+07          5.69057
      1.572e+07          5.64852
      1.603e+07          5.60548
      1.635e+07          5.56243
      1.668e+07          5.51839
      1.702e+07          5.44335
      1.736e+07          5.34431
       1.77e+07          5.24727
      1.806e+07          5.15123
